,user_id,id,uri,title,price,content,imgs,refresh,category,beds,livings,wc,area,type,street_width,age,last_update,street_direction,ketchen,ac,furnished,location,path,user,native,rent_period,city,district,width,length,advertiser_type,create_time,__typename
10,2102223,3742487,شارع-عبدالقادر-الجزائري-حي-الدار-البيضاء-الرياض-الرياض-3742487,شقة للبيع في شارع عبدالقادر الجزائري ، حي الدار البيضاء ، الرياض ، الرياض,250000,مساحه الشقه 122.31 م عدد 4 غرف وصاله ومطبخ 3 حمامات دور علوي بحاله ممتازه بسعر جميل للتوصل علي رقم الجوال 0552130109 الدفع كاش,"['552130109_1639757898119.png', '552130109_1639757923099.png', '552130109_1639757923103.png', '552130109_1639757923107.png', '552130109_1639757923111.png', '552130109_1639757923120.png', '552130109_1639757923124.png', '552130109_1639757923128.png', '552130109_1639757923131.png']",1660072195,6,4,1,3,122,,19.0,10.0,1660072195,1,1.0,,0.0,"{'lat': 24.5706, 'lng': 46.793989, '__typename': 'Location'}",/شقق-للبيع/الرياض/جنوب-الرياض/حي-الدار-البيضاء/شارع-عبدالقادر-الجزائري-حي-الدار-البيضاء-الرياض-الرياض-3742487,"{'review': 5, 'img': None, 'name': 'عايض ', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",,,الرياض,حي الدار البيضاء,,,owner,1637756914,ElasticWebListing
11,1145943,4167433,حي-الاسكان-الرياض-الرياض-4167433,شقة للبيع في حي الاسكان ، الرياض ، الرياض,330000,"عمارة ١٨٠ الدور ٤ الشقه ٤٢ سيراميك الصاله والممرات والمطبخ 
مكون من ٥ غرف وصاله ومطبخ و٣ دورات مياه 
عليها متاخر  ( ٩٩ ) الف البنك العقاري والاجمالي ( ١١٦ ) الف 
المطلوب كامل المبلغ مع البنك ٣٣٠ الف","['011459432_1648048931892.jpg', '011459431_1648048931927.jpg']",1659446150,6,5,1,3,180,,20.0,29.0,1659446150,7,1.0,,0.0,"{'lat': 24.562443, 'lng': 46.851151, '__typename': 'Location'}",/شقق-للبيع/الرياض/جنوب-الرياض/حي-الاسكان/حي-الاسكان-الرياض-الرياض-4167433,"{'review': None, 'img': None, 'name': 'أبوخالد', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",,,الرياض,حي الاسكان,12.0,15.0,owner,1648049472,ElasticWebListing
12,56960,3883855,شارع-ال-طياش-حي-عكاظ-الرياض-الرياض-3883855,شقة للبيع في شارع ال طياش ، حي عكاظ ، الرياض ، الرياض,480000,"شقة للبيع في شارع ال طياش ، حي الشفا عكاظ، الرياض ، الرياض
الواجهة جنوب 
3 غرف نوم 
صالة
مجلس 
مطبخ
5 دورات مياة 
خزان ارضي مستقل //عداد كهرباء مستقل 
عرض الشارع 36متر 
الدور 2
عمر العقار اقل من سنتين
م160
حاليا موجره بي ٢٤ الف
طبعا كاش لأنها مرهونه لبنك الراجحي","['555126269_1641240549892.jpg', '555126269_1641240550017.jpg', '555126269_1641240550046.jpg', '555126269_1641240550078.jpg', '555126269_1641240550110.jpg', '555126269_1641240550140.jpg', '000569607_1652545921501.jpg']",1652768755,6,3,1,5,160,,36.0,2.0,1652768755,4,1.0,,0.0,"{'lat': 24.529943, 'lng': 46.655789, '__typename': 'Location'}",/شقق-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-ال-طياش-حي-عكاظ-الرياض-الرياض-3883855,"{'review': 4.51, 'img': '1637944669475.jpg', 'name': 'مؤسسة اماني علي عبدالله المواش للعقارات', 'phone': 0, 'iam_verified': True, 'rega_id': '6250628', '__typename': 'ListingUser'}",,,الرياض,حي عكاظ,,,normal_marketer,1641241112,ElasticWebListing
13,129534,4387128,شارع-عبدالقادر-الجزائري-حي-الدار-البيضاء-الرياض-الرياض-4387128,شقة للبيع في شارع عبدالقادر الجزائري ، حي الدار البيضاء ، الرياض ، الرياض,450000,العرض للمستثمر والذي يرغب السكن الموقع جنوب الرياض بجوار محطة مترو الدار البيضاء على شارع تجاري عبد القادر الجزائري مرفق فيديو للشقة الأولى والثانية أكبر منها شي بسيط التفاصيل للشقق شقتين : كل شقة مكونة من 3 غرف وصالة ومطبخ و2 حمام عداد كهرباء مستقل لكل شقة المساحة الإجمالية في الصك للشقتين 206 متر الدور الأول متبقي للصندوق العقاري قرابة 250 الف المطلوب للتنازل 450 الف + 250 فك الرهن = 700الف المطلوب 450 صافي وانت سد البنك في في أي وقت تحب مو لازم في وقتها أهم شي يكون موضف المتنازل له ومايكون عليه أي التزامات لايوجد مصعد ولايوجد عداد مياه ولاخزان مستقل مشترك مع باقي الشقق السكان طيبين ومتعاونين جدا انا المالك ولايوجد دلاله أو وسيط 0555225131,['001295344_1654374628374.jpg'],1660192045,6,5,2,4,206,,1.0,10.0,1660192045,2,1.0,,0.0,"{'lat': 24.563952, 'lng': 46.778258, '__typename': 'Location'}",/شقق-للبيع/الرياض/جنوب-الرياض/حي-الدار-البيضاء/شارع-عبدالقادر-الجزائري-حي-الدار-البيضاء-الرياض-الرياض-4387128,"{'review': 5, 'img': None, 'name': 'sannan', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",,,الرياض,حي الدار البيضاء,10.0,20.0,owner,1654374938,ElasticWebListing
14,825202,3656165,حي-الدار-البيضاء-الرياض-الرياض-3656165,شقة للبيع في حي الدار البيضاء ، الرياض ، الرياض,300000,شقه في فله دور ثاني مع السطح,"['555857693_1635386039244.jpg', '555857693_1635386039245.jpg', '555857693_1635386039246.jpg', '555857693_1635386039247.jpg']",1656695421,6,3,1,2,140,,20.0,0.0,1656695421,1,1.0,,0.0,"{'lat': 24.56473, 'lng': 46.798157, '__typename': 'Location'}",/شقق-للبيع/الرياض/جنوب-الرياض/حي-الدار-البيضاء/حي-الدار-البيضاء-الرياض-الرياض-3656165,"{'review': 4.42, 'img': None, 'name': '0555857693', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",,,الرياض,حي الدار البيضاء,,,owner,1635386138,ElasticWebListing
15,372727,3932329,شارع-محمد-بن-ابي-احمد-حي-بدر-الرياض-الرياض-3932329,شقة للبيع في شارع محمد بن ابي احمد ، حي بدر ، الرياض ، الرياض,580000,"ندفع الدفعه الاولى والرسوم الادارية بدون فوائد 

للبيع شقق تمليك فاخره في حي بدر 
تشطيب راقي وضمانات واشراف هندسي 
بنيه تحتية متكاملة 
بالقرب من الخدمات والمدارس وطريق عرفات 
تبدأ الاسعار من 580 الف
للتواصل على هذا الرقم 0547341623","['003727271_1642341602198.jpg', '003727278_1642341602193.jpg', '003727273_1642341602216.jpg', '003727270_1642341602180.jpg', '003727276_1642341602201.jpg', '003727275_1642341602180.jpg', '003727271_1642341602195.jpg', '003727275_1655134359875.jpg']",1660230417,6,6,1,3,200,,40.0,0.0,1660230417,2,1.0,,0.0,"{'lat': 24.550854, 'lng': 46.725632, '__typename': 'Location'}",/شقق-للبيع/الرياض/جنوب-الرياض/حي-بدر/شارع-محمد-بن-ابي-احمد-حي-بدر-الرياض-الرياض-3932329,"{'review': 4.29, 'img': None, 'name': 'ابوسعود', 'phone': 0, 'iam_verified': True, 'rega_id': '0547341623', '__typename': 'ListingUser'}",,,الرياض,حي بدر,10.0,20.0,owner,1642341786,ElasticWebListing
16,262727,3092633,شارع-عبداللطيف-بن-مبارك-حي-الشفا-الرياض-الرياض-3092633,شقة للبيع في شارع عبداللطيف بن مبارك ، حي الشفا ، الرياض ، الرياض,320000,"شقة ارضية  مكونة من اربع غرف وصالة و ممر جانبي الموقع مميز قريب من الخدمات

كاش فقط","['555444073_1617456102413.jpg', '555444073_1617456102415.jpg', '555444073_1617784288199.jpg', '555444073_1617784288200.jpg', '555444073_1617784288201.jpg', '555444073_1617784288203.jpg', '555444073_1617784288204.jpg', '555444073_1617784288205.jpg', '555444073_1617784288206.jpg']",1660072392,6,4,1,2,150,,30.0,13.0,1660072392,1,1.0,,0.0,"{'lat': 24.558098, 'lng': 46.69051, '__typename': 'Location'}",/شقق-للبيع/الرياض/جنوب-الرياض/حي-الشفا/شارع-عبداللطيف-بن-مبارك-حي-الشفا-الرياض-الرياض-3092633,"{'review': 4.27, 'img': '555444073_1594884640869.jpg', 'name': 'مكتب عبدالله موسى محمد بن قنيه للعقارات', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",,,الرياض,حي الشفا,10.0,15.0,exclusive_marketer,1617456176,ElasticWebListing
17,469976,3682236,حي-شارع-الجابرة-حي-الدار-البيضاء-الرياض-الرياض-3682236,شقة للبيع في حي ، شارع الجابرة ، حي الدار البيضاء ، الرياض ، الرياض,420000,"شقه للبيع بالدار البيضاء بالدور الثالث في عماره فيها مصعد ويوجد بالشقه سطح خاص مكونه من ٤ غرف وصاله ومطبخ والمطبخ راكب 
والتواصل واتساب فقط","['532581188_1636225561162.jpg', '532581188_1636225561169.jpg', '532581188_1636225561170.jpg', '532581188_1636225561172.jpg', '532581188_1636225561173.jpg', '532581188_1636225561175.jpg', '532581188_1636225561176.jpg', '532581188_1636225561177.jpg', '532581188_1636225586057.jpg', '532581188_1636225586058.jpg', '532581188_1636225586060.jpg', '532581188_1636225586062.jpg', '532581188_1636225586063.jpg', '532581188_1636225586065.jpg', '532581188_1636225586066.jpg', '532581188_1636225586068.jpg', '532581188_1636225607407.jpg', '532581188_1636225607409.jpg', '532581188_1636225607411.jpg', '532581188_1636225607413.jpg', '532581188_1636225607416.jpg', '532581188_1636225607418.jpg', '532581188_1636225607419.jpg', '532581188_1636225607421.jpg', '532581188_1636225629952.jpg', '532581188_1636225629954.jpg', '532581188_1636225629956.jpg']",1659376498,6,4,1,2,145,,30.0,6.0,1659376498,1,1.0,,0.0,"{'lat': 24.570667, 'lng': 46.792976, '__typename': 'Location'}",/شقق-للبيع/الرياض/جنوب-الرياض/حي-الدار-البيضاء/حي-شارع-الجابرة-حي-الدار-البيضاء-الرياض-الرياض-3682236,"{'review': 4.5, 'img': '532581188_1645562978516.jpg', 'name': 'مؤسسه المدى البعيد العقاريه ابو سليمان', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",,,الرياض,حي الدار البيضاء,,,exclusive_marketer,1636225859,ElasticWebListing
18,711204,4311111,شارع-الشيوخ-حي-بدر-الرياض-الرياض-4311111,شقة للبيع في شارع الشيوخ ، حي بدر ، الرياض ، الرياض,320000,"شقه بالدور الثالث + جزء من السطح مستودع وصاله 
مصعد","['007112043_1652542577238.jpg', '007112047_1652542577155.jpg', '007112048_1652542577111.jpg', '007112045_1652542577132.jpg', '007112047_1652542577139.jpg', '007112041_1652542577153.jpg', '007112040_1652542577119.jpg', '007112040_1652542577132.jpg']",1653519695,6,4,2,2,159,,20.0,12.0,1655631931,7,1.0,,0.0,"{'lat': 24.528589, 'lng': 46.686646, '__typename': 'Location'}",/شقق-للبيع/الرياض/جنوب-الرياض/حي-بدر/شارع-الشيوخ-حي-بدر-الرياض-الرياض-4311111,"{'review': 5, 'img': None, 'name': 'ناصر محمد', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",,,الرياض,حي بدر,50.0,3.0,owner,1652542790,ElasticWebListing
19,1414969,4406203,شارع-وادي-البطحاء-حي-بدر-الرياض-الرياض-4406203,شقة للبيع في شارع وادي البطحاء ، حي بدر ، الرياض ، الرياض,400000,شقه في حي بدر كل شي توصله على رجلك مستوصف مدرسه سوبرماركت صيدليه مطاعم كوفي مساحه الشقه ١٦٦ ويوجد معها سطح خاص مساحته ١٦٦ بأمكانك بناء شقه اخرى بالسطح يوجد معها بيت شعر مساحته ٨*٦مؤثثه ومؤثث المطبخ ويوجد اصنصير الشقه طلعو المقيمين وقيموها ب٤٥٠ لكن الوالده مستعجله وتبي تأثث فلتها لذلك تريد البيع فورا ملاحظه العرض والطول خطاء بالاعلان,"['014149697_1654798722003.jpg', '014149699_1654798722020.jpg', '014149691_1654798721997.jpg', '014149696_1654798722039.jpg', '014149690_1654798722077.jpg', '014149696_1654798722077.jpg', '014149699_1654798721985.jpg', '014149694_1654798722103.jpg']",1654799541,6,6,1,2,166,,30.0,10.0,1655631931,7,1.0,,1.0,"{'lat': 24.54965, 'lng': 46.730732, '__typename': 'Location'}",/شقق-للبيع/الرياض/جنوب-الرياض/حي-بدر/شارع-وادي-البطحاء-حي-بدر-الرياض-الرياض-4406203,"{'review': 5, 'img': '555812654_1645123978771.jpg', 'name': 'ام حاتم', 'phone': 0, 'iam_verified': True, 'rega_id': '0555812654', '__typename': 'ListingUser'}",,,الرياض,حي بدر,100.0,1.0,owner,1654799540,ElasticWebListing
20,1576959,3619969,حي-الدار-البيضاء-الرياض-الرياض-3619969,شقة للبيع في حي الدار البيضاء ، الرياض ، الرياض,570000,شقق,"['547116824_1634216276958.jpg', '547116824_1634216276959.jpg', '547116824_1634216276960.jpg', '547116824_1634216276962.jpg', '547116824_1634216276963.jpg', '547116824_1634216276964.jpg', '547116824_1634216276965.jpg', '547116824_1634216276967.jpg']",1659949475,6,5,1,3,220,,30.0,0.0,1659949475,1,1.0,,0.0,"{'lat': 24.565481, 'lng': 46.805859, '__typename': 'Location'}",/شقق-للبيع/الرياض/جنوب-الرياض/حي-الدار-البيضاء/حي-الدار-البيضاء-الرياض-الرياض-3619969,"{'review': 4.15, 'img': None, 'name': 'مؤسسة وطن التعمير للمقاولات العامة', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",,,الرياض,حي الدار البيضاء,,,agent,1634216349,ElasticWebListing
21,797620,2529828,شارع-زهير-بن-قيس-حي-الاسكان-الرياض-الرياض-2529828,شقة للبيع في شارع زهير بن قيس ، حي الاسكان ، الرياض ، الرياض,400000,"شقه دور ارضي مشطبه تشطيب فاخر وجبسيات مكونه من
مجلس رجال 
مقلط 
مطبخ مفصل فيه دولاب فاخر
صاله
غرفة نوم ماستر
٢ غرفة نوم بحمام مشترك
٣ حمامات 
٢ بلكونه
المتبقي لصندوق العقاري (٧٠ الف)+ حق الصيانه","['555288581_1621966240054.jpg', '555288581_1621966240055.jpg', '555288581_1621966240056.jpg', '555288581_1621966240057.jpg', '555288581_1621966240059.jpg', '555288581_1621966240062.jpg', '555288581_1621966480926.jpg', '555288581_1621966480928.jpg', '555288581_1621966480929.jpg', '555288581_1621966480930.jpg']",1659813614,6,5,2,3,200,,20.0,20.0,1659813614,6,1.0,,0.0,"{'lat': 24.574436, 'lng': 46.844883, '__typename': 'Location'}",/شقق-للبيع/الرياض/جنوب-الرياض/حي-الاسكان/شارع-زهير-بن-قيس-حي-الاسكان-الرياض-الرياض-2529828,"{'review': 5, 'img': None, 'name': '0555288581', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",,,الرياض,حي الاسكان,,,owner,1601500350,ElasticWebListing
