user_id,id,uri,title,price,content,imgs,beds,livings,wc,area,street_width,age,last_update,street_direction,ketchen,ac,furnished,location,path,user,district,width,length,advertiser_type,create_time,time_on_market
101810,4323075,شارع-العدل-حي-الروابي-الرياض-الرياض-4323075,شقة للبيع في شارع العدل ، حي الروابي ، الرياض ، الرياض,700000,"شقة ٥ غرف و صاله ، مطبخ ، ٢ دورة مياة
مرممه قبل ٥ سنوات
عمر العقار ١٥ سنه تقريبا
ملاحظة:  اثنين من الغرف مفتوحه على بعض لكن مهيأه لاعادتها مثل ماكانت .
الشقه في الدور الاول  
مطبخ راكب  ، مكيفات راكبه 
الحي متكامل وقريبه من جميع الخدمات 

السعر :  ٧٠٠٠٠٠ الضريبه على المشتري
لا  يوجد سعي.","['001018107_1652807089793.jpg', '001018100_1652806555827.jpg', '001018102_1652806608089.jpg']",5,1.0,2,141,30.0,15.0,2022-08-09 22:46:58,4,1.0,,0.0,"{'lat': 24.696798, 'lng': 46.796097, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-الروابي/شارع-العدل-حي-الروابي-الرياض-الرياض-4323075,"{'review': 4.67, 'img': '', 'name': 'Talal', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",حي الروابي,11.0,12.0,owner,2022-05-17 20:07:58,84 days 02:39:00
2587125,4565862,شارع-محمد-بن-عبد-الله-البرقي-حي-المونسية-الرياض-الرياض-4565862,شقة للبيع في شارع محمد بن عبد الله البرقي ، حي المونسية ، الرياض ، الرياض,900000,"للبيع بالمونسيه غرب الصحابه
شقق للبيع 
٣ غرف وصاله
٤ غرف وصاله
ضمانات واشراف هندسي
قريبه من المدارس
قريبه من المسجد
تواصل معنا
0538904113
 حلول تمويليه للشراء
حلول دفعتك الاولي","['025871256_1658963683266.jpg', '025871253_1658963683472.jpg', '025871254_1658963682818.jpg', '025871256_1658963682704.jpg', '025871257_1658963683169.jpg', '025871251_1658963682748.jpg', '025871250_1658963683539.jpg', '025871259_1658963682985.jpg', '025871257_1658963682940.jpg', '025871252_1658963683428.jpg', '025871259_1658963682997.jpg', '025871253_1658963683464.jpg', '025871257_1658963683806.jpg', '025871258_1658963683621.jpg', '025871251_1658963683360.jpg', '025871254_1658963682540.jpg', '025871250_1658963683833.jpg']",3,1.0,3,150,41.0,0.0,2022-08-11 01:38:04,1,1.0,,0.0,"{'lat': 24.823287, 'lng': 46.768379, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-محمد-بن-عبد-الله-البرقي-حي-المونسية-الرياض-الرياض-4565862,"{'review': None, 'img': '573143020_1655807591689.jpg', 'name': 'Alaa', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",حي المونسية,2.0,75.0,normal_marketer,2022-07-28 02:19:22,13 days 23:18:42
430376,4613765,شارع-عامر-بن-مخلد-النجاري-حي-الرمال-الرياض-الرياض-4613765,شقة للبيع في شارع عامر بن مخلد النجاري ، حي الرمال ، الرياض ، الرياض,1100000,"بسم الله الرحمن الرحيم

شقق تمليك دربلكس دورين بحي الرمال

بها كل المواصفات للسكن الراقي المميز

مواصفات الشقة
مجلس
صالة
مطبخ
مقلط

الدور العلوي 

2 غرفة ماستر
2 غرفة حمام مشترك
صالة

جاهز إتمام بناء وصكوك ورخصة

تقبل الدعم السكني

موقع مميز وإشراف هندسي علي كامل المبني 
منظومة الدفاع المدني
عداد كهرباء لكل شقة
موقف خاص بكل شقة

لمزيد من العروض يرجي التواصل معنا

0500700690__ 0508759565","['000783634_1660062703383.jpg', '000783636_1660062700570.jpg', '000783633_1660062700648.jpg', '000783632_1660062700648.jpg', '000783630_1660062702491.jpg', '000783637_1660062701410.jpg', '000783632_1660062701336.jpg', '000783631_1660062700569.jpg', '000783633_1660062726008.jpg', '000783636_1660062726025.jpg', '000783635_1660062725920.jpg', '000783639_1660062727574.jpg', '000783635_1660062725950.jpg', '000783637_1660062725922.jpg', '000783637_1660062725927.jpg', '000783638_1660062725996.jpg', '000783637_1660062738708.jpg', '000783633_1660062738700.jpg', '000783639_1660062738712.jpg']",7,2.0,5,255,45.0,0.0,2022-08-09 19:39:46,2,1.0,,0.0,"{'lat': 24.857264, 'lng': 46.831455, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-عامر-بن-مخلد-النجاري-حي-الرمال-الرياض-الرياض-4613765,"{'review': 3.81, 'img': '1628170260792.jpg', 'name': 'سكن المعالي ', 'phone': 0, 'iam_verified': True, 'rega_id': '2735799', '__typename': 'ListingUser'}",حي الرمال,12.0,21.0,normal_marketer,2022-08-09 19:39:46,0 days 00:00:00
2104413,4161163,حي-اشبيلية-الرياض-الرياض-4161163,شقة للبيع في حي اشبيلية ، الرياض ، الرياض,967200,"تقدم شركة إيجاز الأعمال للتطوير العقاري بطرح إحدى احدث مشاريعها الجديدة (   مشروع ايجاز  ٢٣ ) للشقق التمليك 
بشرق الرياض حى ( اشبيلية ) حى مكتمل الخدمات نافذ علي  
 طريق (  الملك عبدالله  ) قريب من طريق(  عبدالله بن قيس)
قريب من محطة القطار 

شرقية ٣٦م
شمالية ٢٠م 

وجهات عصرية _ مساحات متنوعة 

الضمانات _ تشمل الآتى 
1_ضمان على الهيكل الإنشائي 10_ سنوات 
2_ ضمان العزل المائي  _ 10 سنوات
3 ضمان أعمال السباكة 15_ سنة ( شركة الأنابيب الخضراء )
4_ ضمان أعمال الكهرباء 25سنه  (  شركة  الفنار ) 
5_ضمان المصاعد 5 سنوات موتور ايطالى ( شركة زين المصاعد )
6_ ضمان الخزانات  3 سنوات ( شركة الزامل )


متوفر بالمبني نظام الأمن و السلامة عالنحو التالي :

أنظار حرارة مبكر _  كاشف دخان _ رش آلي _خراطيم إطفاء 
طفايات حريق _ مضخة إطفاء 


مداخل خاصة _ أحواش خاصة _ أسطح خاصة _ مواقف خاصة 


إنهاء جميع المعاملات البنكية 

البيع مباشر بدون سعي

                                    يسعدنا استفسارك",['021044135_1647893057978.jpg'],5,1.0,3,186,30.0,0.0,2022-08-09 17:04:44,5,1.0,,0.0,"{'lat': 24.789873, 'lng': 46.783743, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-اشبيلية/حي-اشبيلية-الرياض-الرياض-4161163,"{'review': 4.67, 'img': None, 'name': 'ابو محمد ', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",حي اشبيلية,,,owner,2022-03-22 00:16:52,140 days 16:47:52
2406245,4454924,شارع-سودة-حي-اليرموك-الرياض-الرياض-4454924,شقة للبيع في شارع سودة ، حي اليرموك ، الرياض ، الرياض,850000,"للبيع شقه مساحتها ٢٢٢ متر 

٤ غرف نوم ومجلس ومقلط ومطبخ ومستودع ورتداد يوجد به غرفه سايق +غرفه شغاله + غرفه غسيل + مستودع 

العمر ٥ سنوات 
تشطيب راقي موقع ممتاز مقابل الحديقه","['024062451_1655902882278.jpg', '024062451_1656888107045.jpg', '024062456_1656888107039.jpg', '024062459_1656888107079.jpg', '024062456_1656888107075.jpg', '024062455_1656888107047.jpg', '024062456_1656888107051.jpg', '024062454_1656888107194.jpg']",4,1.0,4,222,5.0,5.0,2022-08-11 06:47:06,1,1.0,,0.0,"{'lat': 24.810627, 'lng': 46.773697, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-سودة-حي-اليرموك-الرياض-الرياض-4454924,"{'review': 3, 'img': None, 'name': 'Abdullah', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",حي اليرموك,20.0,11.0,owner,2022-06-22 16:19:48,49 days 14:27:18
2348631,4123938,شارع-خالد-بن-الوليد-حي-الحمراء-الرياض-الرياض-4123938,شقة للبيع في شارع خالد بن الوليد ، حي الحمراء ، الرياض ، الرياض,750000,"شقه مؤجره في حي الحمراء على شارع البحار 
مساحتها ١٦٠.٦م عمرها تقريبا ٥ سنوات
الحد ٧٥٠ قابل للتفاوض
للتواصل ٠٥٣٢٨٩٤٥٣٢
او عن طريق محادثه البرنامج",['023486314_1652703582915.jpg'],1,1.0,1,160,35.0,5.0,2022-05-16 15:19:59,1,0.0,,0.0,"{'lat': 24.775684, 'lng': 46.753712, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-الحمراء/شارع-خالد-بن-الوليد-حي-الحمراء-الرياض-الرياض-4123938,"{'review': None, 'img': None, 'name': 'Meshal', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",حي الحمراء,,,agent,2022-03-11 18:51:10,65 days 20:28:49
524110,4350729,شارع-رقم-38-حي-الندوة-الرياض-الرياض-4350729,شقة للبيع في شارع رقم 38 ، حي الندوة ، الرياض ، الرياض,370000,"*السلام عليكم ورحمة الله وبركاته 
عندي شقة تمليك وحده للبيع
الشقة بالدور الثاني (السطح) رقم الشقه (سبعه) مع العلم فقط شقتين اللي في الدور الثاني جنب السطح وسعرها فقط 370 الف ريال لاغير وجديده لها سنتين تقريباً
(حي الندوة -اللؤلؤة- شارع المينا ) قريبه جداً من الخدمات والمدارس.

وجاهز للافراغ الفوري وأقبل البيع لجميع البنوك والشقة(حره)ماعليها بنك
——————————————————
*مواصفات شقه رقم (سبعه)*: 
ممكن فتح باب لحوش سطح/ غرفتين نوم*مطبخ*صاله*دورتين مياه*مجلس مساحة الغرف حول ٤*٤

*مساحتها قريبه الى 100 مت","['005241106_1653478430548.jpg', '005241103_1653478430596.jpg', '005241100_1653478430636.jpg', '005241106_1653478430601.jpg', '005241103_1653478430647.jpg', '005241101_1653478430690.jpg', '005241107_1653478430630.jpg', '005241108_1653478430689.jpg']",3,1.0,2,100,36.0,2.0,2022-07-17 09:40:16,4,1.0,,0.0,"{'lat': 24.788589, 'lng': 46.874088, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-النظيم/شارع-رقم-38-حي-الندوة-الرياض-الرياض-4350729,"{'review': 4.33, 'img': '555448991_1602433075708.jpg', 'name': 'ابو تركي', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",حي النظيم,4.0,25.0,normal_marketer,2022-05-25 14:43:52,52 days 18:56:24
1885246,4564023,محطة-كهرباء-حي-قرطبة-شارع-نمران-حي-قرطبة-الرياض-الرياض-4564023,شقة للبيع في محطة كهرباء حي قرطبة ، شارع نمران ، حي قرطبة ، الرياض ، الرياض,1070000,"لراغبي السكن الراقي والمتميز
شقق سكنيه بحي قرطبه
*موقع استراتيجي بحي قرطبه بالقرب من محطه المترو جامعه الاميره نوره جامعه الامام المطار واجهه الرياض الدائري)(الثمامه)(طريق الامير محمد بن سلمان)(قريبه لمسجد-مدارس)
*مكونات الشقه
مدخل-مجلس رجال-دوره مياه-صاله طعام-صاله-مطبخ مستودع شغاله 2غرفه نوم-2دوره مياه
تشطيبات متميزه جدا تصميم مودرن وعصري
ضمانات شامله كهرباء وسباكه وعوازل
ضمان علي الهيكل الانشائي لمده10 سنوات
خدماتنا
نوفر لك الدفعه الاولي
انهاءجميع الخدمات البنكيه بجميع انحاء المملكه","['018852467_1658930193191.jpg', '018852468_1658930193219.jpg', '018852468_1658930193279.jpg', '018852468_1658930193226.jpg', '018852460_1658930193193.jpg', '018852463_1658930193269.jpg', '018852463_1658930193214.jpg', '018852469_1658930193250.jpg', '018852467_1658930205566.jpg', '018852468_1658930205493.jpg', '018852460_1658930205535.jpg']",2,3.0,4,154,35.0,0.0,2022-08-11 09:39:04,8,1.0,,0.0,"{'lat': 24.824463, 'lng': 46.74165, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-قرطبة/محطة-كهرباء-حي-قرطبة-شارع-نمران-حي-قرطبة-الرياض-الرياض-4564023,"{'review': 4, 'img': '508270481_1641719547875.jpg', 'name': 'اختصار البناء العقاريه(Ahmed)', 'phone': 0, 'iam_verified': True, 'rega_id': '0508270481', '__typename': 'ListingUser'}",حي قرطبة,10.0,15.0,normal_marketer,2022-07-27 16:57:47,14 days 16:41:17
430376,4554981,شارع-محمد-بن-عبدالرحمن-السخاوي-حي-القادسية-الرياض-الرياض-4554981,شقة للبيع في شارع محمد بن عبدالرحمن السخاوي ، حي القادسية ، الرياض ، الرياض,820000,"لراغبي امتلاك شقه في في حي القادسية شرق الرياض 
يوجد شقه مساحه 180متر  
الدور الثاني 
مساحه الشارع 30متر شمالي 
السعر 820الف 
مواصفات الشقه 
مجلس بحمام 
مطبخ 
صاله 
3 غرف بينهم غرفه ماستر 
---------------------------
الشقه بها جميع الأوراق وشهاده إتمام البناء 
وجميع الضمانات 
نقبل التعامل البنكي 
توفير الدفعه الأولي وتخليص جميع المعاملات البنكيه علي مستوي المملكه من البنوك والشركات التمويليه 
سداد المديونيات 
لاحتساب المحتسب تواصل معنا 
الاستفسار عن العروض العقاريه والحلول التمويليه 
0506040808","['001450348_1658729089773.jpg', '001450346_1658729124747.jpg', '001450344_1658729124928.jpg', '001450343_1658729124354.jpg', '001450343_1658729124552.jpg', '001450342_1658729125133.jpg', '001450345_1658729125641.jpg', '001450349_1658729125422.jpg', '001450343_1658729125705.jpg']",4,1.0,3,180,30.0,0.0,2022-08-01 11:55:10,1,1.0,,0.0,"{'lat': 24.816083, 'lng': 46.827165, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-القادسية/شارع-محمد-بن-عبدالرحمن-السخاوي-حي-القادسية-الرياض-الرياض-4554981,"{'review': 3.81, 'img': '1628170260792.jpg', 'name': 'سكن المعالي ', 'phone': 0, 'iam_verified': None, 'rega_id': '2735799', '__typename': 'ListingUser'}",حي القادسية,10.0,18.0,normal_marketer,2022-07-25 09:19:08,7 days 02:36:02
243948,4403647,حي-اليرموك-الرياض-الرياض-4403647,شقة للبيع في حي اليرموك ، الرياض ، الرياض,780000,"شقق تمليك فاخرة بحي اليرموك
عرض الشارع 30*15 م
الواجهات  غربيه
عرض اليوم 
مساحه الشقه 138م 
تتكون من 
مجلس 
صالة 
صالة طعام
4غرف نوم
3دورات مياه
مطبخ
يوجد ضمانات كهرباء ومياه وخزان 
وضمان على الواجهه 
ودخول أمني وكاميرات مراقبه 
موقف خاص لكل شقه 
وعدات كهرباء لكل شقه
للتواصل : ابو ادم 0502060707","['002439485_1654754373764.jpg', '002439485_1654754373769.jpg', '002439485_1654754373769.jpg', '002439480_1654754373767.jpg', '002439487_1654754374224.jpg', '002439482_1654754373933.jpg', '002439487_1654754373936.jpg', '002439486_1654754373937.jpg']",3,1.0,3,138,30.0,0.0,2022-06-19 09:07:37,3,1.0,,0.0,"{'lat': 24.80833, 'lng': 46.780913, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/حي-اليرموك-الرياض-الرياض-4403647,"{'review': 3.78, 'img': None, 'name': 'Abo adam', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",حي اليرموك,,,normal_marketer,2022-06-09 09:02:14,10 days 00:05:23
255842,4465135,حي-المونسية-الرياض-الرياض-4465135,شقة للبيع في حي المونسية ، الرياض ، الرياض,910000,"💢 شقة جديدة في حي المونسية :

🔸 المساحة : 144.69م

🔹 تفاصيل الشقة :
مجلس رجال - مقلط طعام - صالة
مطبخ +مستودع او غرفة غسيل - غرفتين نوم واحدة منها ماستر 

🔸 يوجد شهادة اتمام بناء

🔸 تقبل كاش وبنك مدعوم وغير مدعوم

🔸 تفاصيل الشقة موضحة بالفيديو اسفل الصور


🔅 السعر / 910 الاف","['002558427_1656157367105.jpg', '002558425_1656157367093.jpg', '002558423_1656157367097.jpg', '002558422_1656157367154.jpg', '002558426_1656157367121.jpg', '002558421_1656157367140.jpg', '002558422_1656157386279.jpg', '002558425_1656157386282.jpg', '002558429_1656157386281.jpg', '002558422_1656157386304.jpg', '002558429_1656157386295.jpg', '002558421_1656157386280.jpg']",4,1.0,2,144,30.0,0.0,2022-08-11 03:30:49,1,1.0,,0.0,"{'lat': 24.839218, 'lng': 46.754147, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/حي-المونسية-الرياض-الرياض-4465135,"{'review': 4.13, 'img': '505547185_1660069773269.jpg', 'name': 'مكتب وثيق للعقارات', 'phone': 0, 'iam_verified': True, 'rega_id': '4734133', '__typename': 'ListingUser'}",حي المونسية,12.0,12.0,normal_marketer,2022-06-25 14:45:31,46 days 12:45:18
936440,4535142,شارع-راجية-حي-اليرموك-الرياض-الرياض-4535142,شقة للبيع في شارع راجية ، حي اليرموك ، الرياض ، الرياض,970000,"تتقدم شركه اختصار العقاريه بطرح مشروع عماره شقق سكنيه تصميم مودرن مع استخدام احدث التصميمات ف الوجهات واحدث مواد التشطيبات 
*كما تراعي الشركه في تصاميمها استغلال كافه المساحات واختيارها لافضل المناطق السكنيه علي الاطلاق بحيث تكون العماره داخل الحيز العمراني وبالقرب من كافه الخدمات والمرافق سواء تعليميه او ترفيهيه او طرق رائسيه
*وكمان نقدم لحضراتكم احدث التصميمات والوجهات نقدم ايضا افضل مواد البناء وتشمل ايضا ضمانات طويله المدي تصل ال 25 سنه ع كافه المواد المستخدمه ف التاسيس والتشطيب
الضمانات تشمل الاتي:-
1- ضمان الهيكل الانشائي10سنوات
2- العزل المائي10سنوات
3- السباكه شركه الانابيب الخضراء15سنه
4-الكهرباء شركه الفنار 25سنه
5- المصاعد5سنوات مكينه ايطالي
6- خزانات 3سنوات
*ولحرصنا منا علي سلامتكم تم تجهيز كامل العماره بنظام امن وسلامة وهو كالاتي:-
1- انظمه خاصه بالانذار المبكر عن الحريق وكشف الدخان واجهزه رش آلي موزعه في جميع الشقق
2- نظام الاطفاء بالخراطيم وطفايات الحريق ف جميع الممرات والقبو
3- مضخه اطفاء مركزي تعطي قوه ضح 750
*مميزات المشروع:-
احواش خاصه لبعض الشقق
كاميرات مراقبه
اسطح خاصه لبعض الشقق
مداخل خاصه لبعض الشقق
مدخل ذكي للقبو ومدخل العماره
قفل باب ذكي
مواقف خاصه
وجهات مودرن
مصاعد
اناره ليد
جرس سمارت
*مكونات الشقق
3 غرف نوم- مجلس رجال -مقلط - صاله-مطبخ امريكي- 3 دورات مياه-مستودع- غرفه خادمه لبعض الشقق 
*كما يمكنك تملك منزلك عن طريق الاقساط البنكيه واستخدام دعم الصندوق العقاري 
*كما نقدم لحضراتكم تخليص جميع الخدمات البنكيه ف جميع انحاء المملكه
للإستفسار ٠٥٤١٩١٢٧٠٦","['009364406_1658240633134.jpg', '009364403_1658240632994.jpg', '009364407_1658240633462.jpg', '009364404_1658240632451.jpg', '009364401_1658240633447.jpg', '009364404_1658240632437.jpg', '009364405_1658240633258.jpg', '009364403_1658240632682.jpg', '009364401_1658240633457.jpg', '009364403_1658240633081.jpg', '009364408_1658240632688.jpg', '009364400_1658240633453.jpg', '009364405_1658240632965.jpg']",5,1.0,3,197,31.0,0.0,2022-08-07 16:48:05,8,1.0,,0.0,"{'lat': 24.809777, 'lng': 46.768856, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-راجية-حي-اليرموك-الرياض-الرياض-4535142,"{'review': 4.2, 'img': '541912706_1593852875561.jpg', 'name': 'شركه اختصار العقاريه (Mohamed)', 'phone': 0, 'iam_verified': True, 'rega_id': '0541912706', '__typename': 'ListingUser'}",حي اليرموك,12.0,16.0,owner,2022-07-19 17:25:14,18 days 23:22:51
1449895,4133605,شارع-الصحابة-حي-اليرموك-الرياض-الرياض-4133605,شقة للبيع في شارع الصحابة ، حي اليرموك ، الرياض ، الرياض,880000,"بسم الله الرحمن الرحيم  4
احجز وحدتك السكنيه بمشروع دار الفخامة  بحي اليرموك الشرقي بالقرب من كافه الخدمات العامة والتجاريه  
 
إشراف هندسي وضمانات 
كهرباء  //. وسباكه // وعزل مائي وحراري // مصعد 

مساحات مختلفة تصميم وتشطيب فاخر 


شقة رقم (   4  )  الدور الثاني (  166.40م )

مجلس رجال مع حمام  // غرفه طعام //غرفه نوم ماستر //صاله 

غرفتين نوم مع حمام مشترك //  مطبخ امريكي

(  880000 )
 
 🏚️   رواد الرمال للعقارات  🏚️. 

بيع ؛  شراء ؛. تأجير  ؛  اداره أملاك 

من فضلك أخبرنا كيف يمكننا  خدمتك  

  نسعد بخدمتكم 

 جوال  /  0548818550","['014498955_1647257000538.jpg', '014498956_1647257000180.jpg', '014498955_1647257000167.jpg', '014498956_1647257000209.jpg', '014498950_1647257000166.jpg', '014498950_1647257000318.jpg', '014498956_1647257000357.jpg', '014498959_1647257000357.jpg', '014498954_1647257000414.jpg', '014498958_1647257000493.jpg', '014498952_1647257000525.jpg', '014498956_1647257000516.jpg', '014498955_1647257000569.jpg', '014498951_1647257000675.jpg', '014498957_1647257000670.jpg']",5,1.0,3,166,40.0,0.0,2022-08-12 11:45:11,3,1.0,,0.0,"{'lat': 24.806266, 'lng': 46.780752, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-الصحابة-حي-اليرموك-الرياض-الرياض-4133605,"{'review': 4.25, 'img': '548818550_1633798000509.jpg', 'name': 'رواد الرمال للعقارات', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",حي اليرموك,,,owner,2022-03-14 14:26:38,150 days 21:18:33
2113955,4568160,شارع-سعيد-الحاجب-حي-الرمال-الرياض-الرياض-4568160,شقة للبيع في شارع سعيد الحاجب ، حي الرمال ، الرياض ، الرياض,1100000,شقه للبيع بنظام فله مساحه 270 مجلس غرفه كبير سن وصاله دوره ومطبخ هذه الدور الارضي الدور العلوي ثنتين غرف ماستر وثنتين عادي ودوره مياه وصاله شغل شخصي واشراف هندسي وكل الضمانات عليها موجوده من سباكه وكهرباء التواصل ابو متعب 0532810804,"['020427756_1659025158603.jpg', '020427759_1659025159173.jpg', '020427756_1659025159205.jpg', '020427757_1659025159180.jpg', '020427754_1659025159180.jpg', '020427756_1659025158790.jpg', '020427754_1659025158968.jpg', '020427759_1659025159160.jpg', '020427759_1659025159336.jpg', '020427754_1659025159386.jpg', '020427752_1659025159380.jpg', '020427755_1659025159415.jpg', '020427756_1659025159707.jpg', '020427752_1659025159558.jpg', '020427753_1659025159567.jpg', '020427758_1659025159564.jpg', '020427751_1659025159601.jpg', '020427759_1659025159763.jpg']",5,2.0,5,270,30.0,,2022-08-12 12:51:26,2,1.0,,0.0,"{'lat': 24.847845, 'lng': 46.829989, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-سعيد-الحاجب-حي-الرمال-الرياض-الرياض-4568160,"{'review': 4.53, 'img': None, 'name': 'مكتب سارة دربيك الدوسري للخدمات العقارية', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",حي الرمال,,,normal_marketer,2022-07-28 19:24:34,14 days 17:26:52
2015873,4375762,شارع-محمد-بن-الفضل-حي-المونسية-الرياض-الرياض-4375762,شقة للبيع في شارع محمد بن الفضل ، حي المونسية ، الرياض ، الرياض,950000,"تتشرف شركة اختصار العقارية بتقديم افضل ما لديها في سوق العقار 
تصميمات عصرية تلامس مختلف الاذواق 
(بادر بالحجز في افضل مشروعات المونسية الغربية)  
موقع مميز قريب من الخدمات 
مسجد / حديقة / مدارس / أسواق 
شقة : ٦
المساحة : ١٨١
مدخلين + مجلس + صالة + مطبخ امريكي +صالة طعام  + ٣ غرف نوم + ٤ دورات مياه + غرفة خادمة+ موقفين 
* الضمانات:-
》تتوفر جميع الضمانات اللازمة 
》شهادة إشراف هندسي 
》الكهرباء /الفنار 25 سنة شركة التحويل 
》السباكة/ الأنابيب الخضراء 15 سنه
》مصعد 
》عوازل خارجيه
》 قفل باب ذكي 
》كاميرات مراقبه 
》مؤثث تكييفات 
عوازل مائية كاملة للسطح والحمامات والمطابخ
》نتشرف بإستقبال طلباتكم 
""التعامل مع جميع البنوك وشركات التمويل العقاري
""إمكانية سداد المديونية وتوفير الدفعة 10%
"" تخليص معاملات داخل الرياض وخارجها
*لمعرفة المحتسب :-
ارسال الهوية 
التعريف بالراتب
للمزيد عن تفاصيل الموقع  والاسعار التواصل علي الجوال",['020158732_1654092248598.jpg'],5,1.0,4,181,39.0,0.0,2022-06-01 17:06:00,1,1.0,,0.0,"{'lat': 24.840992, 'lng': 46.756755, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-محمد-بن-الفضل-حي-المونسية-الرياض-الرياض-4375762,"{'review': 5, 'img': '508232078_1637242884452.jpg', 'name': 'Ekhtsar Elbenaa', 'phone': 0, 'iam_verified': True, 'rega_id': None, '__typename': 'ListingUser'}",حي المونسية,,,owner,2022-06-01 17:06:00,0 days 00:00:00
430376,4541157,الرياض-حي-اليرموك-الرياض-4541157,شقة للبيع في الرياض ، حي اليرموك ، الرياض,980000,"شقة للبيع بحي اليرموك الغربي موقع متميز قريبة من جميع الخدمات والمرافق 
تملك معنا العقار بكل سهولة ويسر 
دور ارضي مطلة علي الواجهة 
الأوراق والصكوك وشهادة إتمام البناء جاهزة وخالصه 
البيع كاش او بنك 
كافة الضمانات متوفرة 
إشراف هندسي متكامل علي جميع مراحل البناء والتشطيب 
تتكون من : ( مجلس رجال مع دورة مياة ؛ صالة ؛ مطبخ بمستودع ؛ غرفة نوم ماستر رئيسية ؛ 2 غرفة نوم اطفال مع دورة مياة )
تخليص جميع المعاملات في جميع البنوك والشركات الخاصه 
الضمانات :-
الكهرباء 25 عام شركة الفنار 
السباكة 15 عام شركة الانابيب الخضراء 
العوازل 10 أعوام شركة الزامل 
شهادة معتمدة من الدفاع المدني بعد تسوية اختبار في جميع الشقق والممرات 
شهادة إشراف هندسي معتمدة 
نستقبل طلباتكم ومتوفر إمكانية تخليص جميع المعاملات في جميع أنحاء المملكة 
متوفر شقق في اليرموك الشرقي والغربي والمونسية والقادسية 
متوفر مساحات متنوعه مع حوش خاص ومداخل خاصة 
تشطيبات راقية جدا 
للإستفسار : سكن المعالي 
0503060207
...............................................................................................................................","['004303760_1658384602578.jpg', '004303766_1658384602462.jpg', '004303768_1658384602864.jpg', '004303764_1658384602402.jpg', '004303763_1658384602626.jpg', '004303762_1658384602793.jpg', '004303760_1658384602635.jpg', '004303760_1658384602681.jpg', '004303766_1658384602893.jpg', '004303768_1658384602742.jpg']",3,1.0,3,193,40.0,0.0,2022-08-03 09:07:43,3,1.0,,0.0,"{'lat': 24.807839, 'lng': 46.779921, '__typename': 'Location'}",/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/الرياض-حي-اليرموك-الرياض-4541157,"{'review': 3.81, 'img': '1628170260792.jpg', 'name': 'سكن المعالي ', 'phone': 0, 'iam_verified': True, 'rega_id': '2735799', '__typename': 'ListingUser'}",حي اليرموك,12.0,16.0,exclusive_marketer,2022-07-21 09:25:10,12 days 23:42:33
